class_id,task_id,paper_id,year,session,variant,task_ref,subject,item,task_level,page,task_text,test_path,test_url
9,2017-suplimentara-test-iii-essay,2017-suplimentara-test,2017,Suplimentara,,III.essay,III,essay,essay,6,"SUBIECTUL al III-lea (15 puncte) Studiază sursele A și B. SURSA A. Art.80, 81, 87: Germania recunoa ște independen ța și frontierele Austriei, Cehoslovaciei, Poloniei. Art.119: Germania renunță la drepturile ei asupra coloniilor. Art.160: Armata germană nu poate depăși cifra de 100 000 de oameni. Art.171: Fabricarea tancurilor este interzisă. Art.173: Serviciul militar este abolit. Art.198: Forțele militare ale Germaniei nu vor trebui să cuprindă nici o avia ție militară sau marină. Art.231: Germania recunoa ște că ea și alia ții ei sunt responsabili de toate pierderile și sacrificiile.” (Extrase din Tratatul de la Versailles, 28 iunie 1919) SURSA B. „Totuși, poate că felul în care a fos t „dictat” tratatul a jignit Germania cel mai mult. Delegații Germaniei au fost excluși de la orice discuție și apoi au fost convocați ca niște „prizonieri aduși să audă sentin ța”, după cum î și amintește un diplomat englez. Mai mult dec ât atât, semnarea tratatului a avut loc în Sala Oglinzilor de la Versailles, loc unde fusese proclamată constituirea națiunii germane în 1871, ceea ce părea o alegere intenționată și simbolică din partea francezilor, ce transmitea „un sentiment de răzbunare pentru insulta care le fusese adusă” în acel an.” (V. Brendon, Primul război mondial 1914-1918) Item Scor Utilizează sursele pentru a argumenta, într -un text coerent, afirma ția: Tratatul de la Versailles aduce lovituri dure la adresa puterii, prosperității și mândriei Germaniei. Notă: Formulează cel puțin trei argumente. 2 2 3 2 3 4 5 6 7 2",!Teste examene 2016 - 2024/2017/Suplimentara/09_ist_test_ro_ss17.pdf,pdfs/2017-suplimentara-test.pdf#page=6
9,2018-esantion-test-1-i-1,2018-esantion-test-1,2018,Esantion,Test 1,I.1,I,1,item,3,1 Studiază coperta revistei. Numește o consecință directă a evenimentului istoric la care face trimitere coperta de revistă. Argumentează răspunsul. Inscripție:23 august 1944 Regele împotriva Mareșalului 2 3,!Teste examene 2016 - 2024/2018/Esantion/09_ist_test1_ro_es18.pdf,pdfs/2018-esantion-test-1.pdf#page=3
9,2018-esantion-test-1-i-2,2018-esantion-test-1,2018,Esantion,Test 1,I.2,I,2,item,3,"2 Identifică, cu trimitere la imagine, opera, autorul și domeniul în care s-a manifestat. 2 3",!Teste examene 2016 - 2024/2018/Esantion/09_ist_test1_ro_es18.pdf,pdfs/2018-esantion-test-1.pdf#page=3
9,2018-esantion-test-1-i-3,2018-esantion-test-1,2018,Esantion,Test 1,I.3,I,3,item,3,3 Determină evenimentul istoric l a care se referă fotografia. Argumentează semnificația evenimentului pentru viața politică interbelică. ”Cei patru mari” 2 3,!Teste examene 2016 - 2024/2018/Esantion/09_ist_test1_ro_es18.pdf,pdfs/2018-esantion-test-1.pdf#page=3
9,2018-esantion-test-1-i-4,2018-esantion-test-1,2018,Esantion,Test 1,I.4,I,4,item,3,"4 Formulează o caracteristică a fenomenului istoric la care face trimitere tabelul. Argumentează răspunsul. , Tabel: Schimbările în indcatorii economici 1929-1932 Indicatori SUA Marea Britanie Franța Producția industrială -46% -23% -24% Comerț extern -70% -60% -54% Șomaj +607% +129% +214% 2 3",!Teste examene 2016 - 2024/2018/Esantion/09_ist_test1_ro_es18.pdf,pdfs/2018-esantion-test-1.pdf#page=3
9,2018-esantion-test-1-ii-all,2018-esantion-test-1,2018,Esantion,Test 1,II.all,II,all,section,4,"SUBIECTUL al II-lea (23 de puncte) Studiază materialul suport și realizează sarcinile propuse. SURSA A ”Democrația este un sistem bazat pe principiul conform căruia nimeni nu se p оate proclama conducător, nimeni nu poate deține puterea în nume personal și în mod irevocabil. Conducătorii vor deține această funcție, ca urmare a desemnării libere, neângrădite de către cetățenii care urmează să fie conduși.” (G. Satori,Teoria democrației reinterpretată) SURSA B ”În anii 40 ai secolului XX , democrația s -a îndepărtat, treptat, de înțelesul generic de guvern pentru popor pentru a fi definită pe baza existenț ei un or condiții imposibil de evitat : libertatea de asociere, de gândire, de informare, dreptul la vot și alegeri libere, dreptul liderilor politici de a se confrunta între ei în vederea consensului; posibilitatea de acces în funcții publice; controlul politicii forțelor aflate la guvernare din partea opoziției și alternarea la guvernare.” (Enciclopedia de istorie universală) SURSA C. ”Art. 33. - Toate puterile Statului emană de la națiune, care nu le poate exercita decât numai prin delegațiune și după principiile și regulile așezate în Constituțiunea de față. Art. 34. - Puterea legislativă se exercită colectiv de către Rege și Reprezentațiunea naț ională. Reprezentațiunea națională se împarte în două Adunări: Senatul și Adunarea deputaților. Orice lege cere învoirea a câtor trei ramuri ale puterii legiuitoare.” ( Extras din Constituția română adoptată în 1923) SURSA D Reprezentante a mișcării sufragetelor din Marea Britanie Nr. Item Scor Utilizează sursele A și B. 1 Numește două state europene ce și-au menținut regimurile democratice pe toată perioada interbelică. 2 2 Numește, utilizând sursele, două principii care au stat la baza regimurilor democratice din statele Europei interbelice. 2 3 4 Valorifică sursele A, B, C, D şi cunoştinţele obținute anterior. 3 Explică termenul Vot universal. 2 4 Apreciază, în două enunțuri, rolul mișcării sufragetelor în evoluția regimului democratic din Marea Britanie. 2 3 4 5 5 Numește un eveniment istoric care a contribuit la consolidarea regimurilor democratice în Europa interbelică. Utilizează sursa C și cunoștințele obținute anterior 6 Explică, conform modelului propus, două cauze ce au determinat adoptarea documentului indicat în sursa C. Cauză 1 Cauză 2 2 3 4 Utilizează sursa A și C. 7 Apreciază importanța separării puterilor în stat pentru existența regimurilor democratice. Formulează două argumente. 2 3 4 5",!Teste examene 2016 - 2024/2018/Esantion/09_ist_test1_ro_es18.pdf,pdfs/2018-esantion-test-1.pdf#page=4
9,2018-esantion-test-1-ii-1,2018-esantion-test-1,2018,Esantion,Test 1,II.1,II,1,item,4,1 Numește două state europene ce și-au menținut regimurile democratice pe toată perioada interbelică. 2,!Teste examene 2016 - 2024/2018/Esantion/09_ist_test1_ro_es18.pdf,pdfs/2018-esantion-test-1.pdf#page=4
9,2018-esantion-test-1-ii-2,2018-esantion-test-1,2018,Esantion,Test 1,II.2,II,2,item,4,"2 Numește, utilizând sursele, două principii care au stat la baza regimurilor democratice din statele Europei interbelice. 2 3 4 Valorifică sursele A, B, C, D şi cunoştinţele obținute anterior.",!Teste examene 2016 - 2024/2018/Esantion/09_ist_test1_ro_es18.pdf,pdfs/2018-esantion-test-1.pdf#page=4
9,2018-esantion-test-1-ii-3,2018-esantion-test-1,2018,Esantion,Test 1,II.3,II,3,item,5,3 Explică termenul Vot universal. 2,!Teste examene 2016 - 2024/2018/Esantion/09_ist_test1_ro_es18.pdf,pdfs/2018-esantion-test-1.pdf#page=5
9,2018-esantion-test-1-ii-4,2018-esantion-test-1,2018,Esantion,Test 1,II.4,II,4,item,5,"4 Apreciază, în două enunțuri, rolul mișcării sufragetelor în evoluția regimului democratic din Marea Britanie. 2 3 4 5",!Teste examene 2016 - 2024/2018/Esantion/09_ist_test1_ro_es18.pdf,pdfs/2018-esantion-test-1.pdf#page=5
9,2018-esantion-test-1-ii-5,2018-esantion-test-1,2018,Esantion,Test 1,II.5,II,5,item,5,5 Numește un eveniment istoric care a contribuit la consolidarea regimurilor democratice în Europa interbelică. L 0,!Teste examene 2016 - 2024/2018/Esantion/09_ist_test1_ro_es18.pdf,pdfs/2018-esantion-test-1.pdf#page=5
9,2018-esantion-test-1-ii-6,2018-esantion-test-1,2018,Esantion,Test 1,II.6,II,6,item,5,"6 Explică, conform modelului propus, două cauze ce au determinat adoptarea documentului indicat în sursa C. Cauză 1 Cauză 2 2 3",!Teste examene 2016 - 2024/2018/Esantion/09_ist_test1_ro_es18.pdf,pdfs/2018-esantion-test-1.pdf#page=5
9,2018-esantion-test-1-ii-7,2018-esantion-test-1,2018,Esantion,Test 1,II.7,II,7,item,6,7 Apreciază importanța separării puterilor în stat pentru existența regimurilor democratice. Formulează două argumente. 2 3 4 5,!Teste examene 2016 - 2024/2018/Esantion/09_ist_test1_ro_es18.pdf,pdfs/2018-esantion-test-1.pdf#page=6
9,2018-esantion-test-1-iii-essay,2018-esantion-test-1,2018,Esantion,Test 1,III.essay,III,essay,essay,6,"SUBIECTUL al III-lea (15 puncte) Studiază sursele A-C. TERMEN: Alianță – Înțelegere politică între două sau mai multe state, pe bază de tratat, prin care acestea se obligă să acționeze în comun sau să se ajute în anumite împrejurări, în special în caz de război ori de atac al unor state terțe. SURSA A. ” Potrivit convențiilor din 1921, care au fost aprobate de toate guvernele românești [...] România se angajează să intre în război în apărarea Cehoslovaciei și Iugoslaviei, dacă aceste două țări ar fi atacate de Ungaria, acționând fie singură, fie împreună cu alte state.” (N. Titulescu, despre obligațiunile României în cadrul Micii Ințelegeri) SURSA B. ” Art.1 Grecia, România,Turcia și Iugoslavia își garantează mutual securitatea tuturor fruntariilor [hotarelor – n.n.] lor balcanice. Art.2 Înaltele părți contractante se angajează să se sfătuiască asupra măsurilor de luat față de eventualitatea ce ar putea afecta interesele lor așa cum sunt definite prin prezentul acord. ” ( Pactul Înțelegerii Balcanice, 9 februarie 1934) SURSA C Item Scor Utilizează sursele pentru a argumenta, într -un text coerent, afirmația: Constituirea alianțelor de securita te colectivă nu a fost o garanție a integrității teritoriale pentru România interbelică. Notă: Formulează cel puțin trei argumente. 2 2 3 2 3 4 5 6 7 2",!Teste examene 2016 - 2024/2018/Esantion/09_ist_test1_ro_es18.pdf,pdfs/2018-esantion-test-1.pdf#page=6
9,2018-esantion-test-2-i-1,2018-esantion-test-2,2018,Esantion,Test 2,I.1,I,1,item,3,"1 Studiază coperta cărții. Numește un fapt istoric pe care autorul îl poate oferi pentru a justifica titlul lucrării. Argumentează răspunsul. Inscripție: Dușmanul de clasă, represiuni politice, violență și rezistență în R(A)SS Moldovenească, 1924-1956. 2 3",!Teste examene 2016 - 2024/2018/Esantion/09_ist_test2_ro_es18.pdf,pdfs/2018-esantion-test-2.pdf#page=3
9,2018-esantion-test-2-i-2,2018-esantion-test-2,2018,Esantion,Test 2,I.2,I,2,item,3,2 Studiază caricatura. Determină un eveniment din perioada postbelică la care face trimitere autorul. Argumentează răspunsul. 2 3,!Teste examene 2016 - 2024/2018/Esantion/09_ist_test2_ro_es18.pdf,pdfs/2018-esantion-test-2.pdf#page=3
9,2018-esantion-test-2-i-3,2018-esantion-test-2,2018,Esantion,Test 2,I.3,I,3,item,3,3 Studiază titlul articolului. Determină importanța evenimentului reflectat în articol. Argumentează răspunsul. 2 3,!Teste examene 2016 - 2024/2018/Esantion/09_ist_test2_ro_es18.pdf,pdfs/2018-esantion-test-2.pdf#page=3
9,2018-esantion-test-2-i-4,2018-esantion-test-2,2018,Esantion,Test 2,I.4,I,4,item,3,"4 Formulează, cu trimitere la afiș, o caracteristică specifică regimurilor totalitare. Argumentează răspunsul. , Inscripție: Mulțumim bunului Stalin pentru copilăria fericită. 2 3",!Teste examene 2016 - 2024/2018/Esantion/09_ist_test2_ro_es18.pdf,pdfs/2018-esantion-test-2.pdf#page=3
9,2018-esantion-test-2-ii-all,2018-esantion-test-2,2018,Esantion,Test 2,II.all,II,all,section,4,"SUBIECTUL al II-lea (23 de puncte) Studiază materialul suport și realizează sarcinile propuse. SURSA A. “Statisticile de bază ale celui de -al Doilea Razboi Mondial îl califică drep t cel mai mare război din istoria omenirii în termeni de pierderi omenești și resurse materiale folosite. În toate cele 61 de țări cu o populație totală de 1,7 miliarde de locuitori, trei sferturi din populația lumii la acea vreme a luat parte la confruntare. Un total de 110 milioane de trupe au fost mobilizate pentru serviciul militar; mai mult de jumă tate din acest total doar de urmă toarele trei: URSS (22-30 milioane), Germania (17 milio ane) și Statele Unite (16 milioane). Î n termeni de bani cheltui ți, costul total al ră zboiului s-a pus undeva dincolo de 1 trilion de dolari, ceea ce îl face ma i scump decat toate celelalte ră zboaie la un loc. Costul în vieți umane neincluzând pe cei mai mult de 5 milioane de evrei uciș i în Holocaust care au fost victime indirecte ale războiului, este estimat la 55 de milioane de morți dintre care 25 de milioane de soldați și 30 de milioane de civili.” http://www.istoria-romanilor.com/al-doilea-razboi-mondial-in-europa SURSA B. „Crimele de care sunt acuzaţi aceşti indivizi nu au fost comise de furie sau pentru o reacţie neaşteptată. Nu se cons truieşte o enormă maşină de război într -o răbufnire de pasiune, nici un lagăr ca şi Auschwitz într -o crampă de brutalitate. Scopul lor era să construiască din poporul german o maşină militară care să îşi poată impune propriul domeniu în Europa şi î n alte n aţiuni dincolo de mări.” Telford Taylor, Procuror american la Tribunalul de la Nurnberg pentru crimele de război SURSA C. Nr. Item Scor Utilizează sursa A. 1 Scrie limitele cronologice ale celui de-al Doilea Război Mondial. 2 Utilizează sursa B și cunoștințele obținute anterior. 2 Identifică scopul politicii externe naziste. Argumentează cu trimitere la sursă. 2 3 4 Utilizează sursa C și cunoștințele obținute anterior. 3 Explică termenul Holocaust. 2 Utilizează sursa B și cunoștințele obținute anterior. 4 Apreciază importanța Tribunalului de la Nürnberg pentru prevenirea războaielor. Formulează două argumente. 2 3 4 5 Utilizează sursa C și cunoștințele obținute anterior. 5 Formulează scopul edificării Monumentului Victimelor Ghetoului din Chișinău. Utilizează sursele A, B și C și cunoștințele obținute anterior. 6 Determină, după algoritmul propus, două consecințe ale celui de-al Doilea Război Mondial. Consecințe umane Consecințe materiale 2 3 4 7 Apreciază importanța menținerii păcii în lumea contemporană. Formulează două argumente. 2 3 4 5",!Teste examene 2016 - 2024/2018/Esantion/09_ist_test2_ro_es18.pdf,pdfs/2018-esantion-test-2.pdf#page=4
9,2018-esantion-test-2-ii-2,2018-esantion-test-2,2018,Esantion,Test 2,II.2,II,2,item,5,2 Identifică scopul politicii externe naziste. Argumentează cu trimitere la sursă. 2 3,!Teste examene 2016 - 2024/2018/Esantion/09_ist_test2_ro_es18.pdf,pdfs/2018-esantion-test-2.pdf#page=5
9,2018-esantion-test-2-ii-4,2018-esantion-test-2,2018,Esantion,Test 2,II.4,II,4,item,5,4 Apreciază importanța Tribunalului de la Nürnberg pentru prevenirea războaielor. Formulează două argumente. 2 3 4,!Teste examene 2016 - 2024/2018/Esantion/09_ist_test2_ro_es18.pdf,pdfs/2018-esantion-test-2.pdf#page=5
9,2018-esantion-test-2-ii-3,2018-esantion-test-2,2018,Esantion,Test 2,II.3,II,3,item,5,3 Explică termenul Holocaust.,!Teste examene 2016 - 2024/2018/Esantion/09_ist_test2_ro_es18.pdf,pdfs/2018-esantion-test-2.pdf#page=5
9,2018-esantion-test-2-ii-5,2018-esantion-test-2,2018,Esantion,Test 2,II.5,II,5,item,5,5 Formulează scopul edificării Monumentului Victimelor Ghetoului din Chișinău. L 0,!Teste examene 2016 - 2024/2018/Esantion/09_ist_test2_ro_es18.pdf,pdfs/2018-esantion-test-2.pdf#page=5
9,2018-esantion-test-2-ii-1,2018-esantion-test-2,2018,Esantion,Test 2,II.1,II,1,item,5,"1 Utilizează sursele A, B și C și cunoștințele obținute anterior.",!Teste examene 2016 - 2024/2018/Esantion/09_ist_test2_ro_es18.pdf,pdfs/2018-esantion-test-2.pdf#page=5
9,2018-esantion-test-2-ii-6,2018-esantion-test-2,2018,Esantion,Test 2,II.6,II,6,item,5,"6 Determină, după algoritmul propus, două consecințe ale celui de-al Doilea Război Mondial. Consecințe umane Consecințe materiale 2 3 4",!Teste examene 2016 - 2024/2018/Esantion/09_ist_test2_ro_es18.pdf,pdfs/2018-esantion-test-2.pdf#page=5
9,2018-esantion-test-2-ii-7,2018-esantion-test-2,2018,Esantion,Test 2,II.7,II,7,item,5,7 Apreciază importanța menținerii păcii în lumea contemporană. Formulează două argumente. 2 3 4 5,!Teste examene 2016 - 2024/2018/Esantion/09_ist_test2_ro_es18.pdf,pdfs/2018-esantion-test-2.pdf#page=5
9,2018-esantion-test-2-iii-essay,2018-esantion-test-2,2018,Esantion,Test 2,III.essay,III,essay,essay,6,"SUBIECTUL al III-lea (15 puncte) Studiază sursele A-C. SURSA A. “Investițiile la bursă au fost văzute drept o cale ușoară de îmbogățire ( easy money) și se estimează că în orice moment al perioadei 1925 -1929, cel puțin 4 milioane de americani dețineau acțiuni la bursă. Drept rezultat, s -a ajuns la declinul treptat al preţurilor, în octombrie 1929, investitorii şi -au pierdut încrederea, iar balonul de săpun al bursei de valori s -a spart. Panica vânzărilor s-a declanşat în Joia Neagră, 24 octombrie 1929, când, la bursa din New York se vând 12.894.650 de acțiuni. Deoarece declinul a fost atât de dramatic, acest eveniment a rămas cunoscut ca Marele Crah din 1929. Prin sistemul de vase comunicante care lega SUA de celelalte state ale lumii, întreaga economie mondială a început să fie afectată.” (http://www.academia.edu/Marea-Criza-Din-Anii-1929-1933) SURSA B. „La 24 octombrie 1929, î n ""Vinerea ne agră"", brokerii de la Bursa New York au ieș it cu hainele rupte (...) Cursul acțiunilor se prabuș ise. A cesta a fost semnalul care anunța națiunilor începutul crizei mondiale, unul dintre cele mai mari evenim ente ale istoriei prin consecinț ele produse. (...) Criza a atins întreaga lume. Muncitorul ș i metalurgistul american din Pittsburg, plantatorul brazilian de cafea, artizanul din Paris și bancherul din Londra, toți au fost loviț i de criză”. (Paul Regnaud, deputat francez) SURSA C. Imagini din perioada crizei economice di n 1929 -1933 (coperte de revistă, pagina de ziar fotografie de epocă). Item Scor Utilizează sursele pentru a argumenta, într -un text coerent, afirma ția: Criza economică mondială din 1929-1933 a declanșat schimbări decisive în istoria omenirii. Notă: Formulează cel puțin trei argumente. 2 2 3 2 3 4 5 6 7 2",!Teste examene 2016 - 2024/2018/Esantion/09_ist_test2_ro_es18.pdf,pdfs/2018-esantion-test-2.pdf#page=6
